# Media Audit Report

Generated at: 2026-03-12T10:43:53.221494+00:00

Read-only audit scope:
- SELECT queries only against Postgres.
- HTTP HEAD and GET probes only against Supabase Storage.
- No DB writes, no storage writes, no signed-url POSTs.

## SUMMARY

- total media objects: 834
- total media assets: 140
- total lesson media rows: 819
- total storage objects: 780
- missing files: 321 unique objects / 545 DB rows
- mime mismatches: 0
- 0 byte files: 0
- tiny files (<100 bytes): 39
- missing byte_size rows: 3
- invalid buckets: 0
- unsupported formats: 2
- orphaned files (storage without DB): 11
- DB references missing in storage: 545
- orphaned storage GB: 0.489
- DB-missing storage GB: 2.434
- total GB of garbage: 2.923
- orphaned vs valid storage: 1.41% orphaned / 98.59% referenced
- not-ready media_assets: 23

## WHY FILES APPEAR "UNSUPPORTED"

- image/webp is not in the supported playback set (2)
- Private buckets are validated with authenticated HEAD/GET requests. Signed URL POST generation was intentionally avoided to preserve read-only semantics.
- lesson_media.media_asset_id being null is often a legacy/object-backed row, not automatically a corruption case. (727)

## RELATION DIAGNOSTICS

- missing media_asset relations: 0
- missing media_object relations: 0
- lesson_media.media_asset_id null: 727
- missing course cover relations: 0
- unresolvable lesson_media rows: 0

## BROKEN MEDIA

| media_id | storage_path | bucket | reason | source_table |
| 204a2227-4b98-4e3c-973d-3607286fac74 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/1fa3b86e8675478d854f08ebdc092f8c.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/1fa3b86e8675478d854f08ebdc092f8c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| edd94cdc-11fe-4631-99e6-209e57936c6a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/d60946c2-f940-4c09-a5ac-990ae8f6515f/audio/89dffc9ec536437b9b2e6ece54f50d5d.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/d60946c2-f940-4c09-a5ac-990ae8f6515f/audio/89dffc9ec536437b9b2e6ece54f50d5d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| edd94cdc-11fe-4631-99e6-209e57936c6a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/d60946c2-f940-4c09-a5ac-990ae8f6515f/audio/89dffc9ec536437b9b2e6ece54f50d5d.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/d60946c2-f940-4c09-a5ac-990ae8f6515f/audio/89dffc9ec536437b9b2e6ece54f50d5d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 4e3f66aa-7010-421a-9a1f-58a999f63739 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6f0e736dd6174156995a29ee30fbee4e.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6f0e736dd6174156995a29ee30fbee4e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 4e3f66aa-7010-421a-9a1f-58a999f63739 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6f0e736dd6174156995a29ee30fbee4e.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6f0e736dd6174156995a29ee30fbee4e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 3f6b06ab-20ed-43ee-9353-118d97484608 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/e1501fcb4d8c4fce9922a2b8cc6a3f35.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/e1501fcb4d8c4fce9922a2b8cc6a3f35.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 3f6b06ab-20ed-43ee-9353-118d97484608 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/e1501fcb4d8c4fce9922a2b8cc6a3f35.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/e1501fcb4d8c4fce9922a2b8cc6a3f35.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 63afbbf4-94fa-432a-bfde-1b5fcf5c9057 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/b26e06d4b17e4da6adda1e6a3d93e6e7.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/b26e06d4b17e4da6adda1e6a3d93e6e7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 63afbbf4-94fa-432a-bfde-1b5fcf5c9057 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/b26e06d4b17e4da6adda1e6a3d93e6e7.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/b26e06d4b17e4da6adda1e6a3d93e6e7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 4a059651-bae5-43f5-9863-631aa6d911ba | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/a6c816ef4fba4b85a19ef2d45fed21ed.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/a6c816ef4fba4b85a19ef2d45fed21ed.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 4a059651-bae5-43f5-9863-631aa6d911ba | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/a6c816ef4fba4b85a19ef2d45fed21ed.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/a6c816ef4fba4b85a19ef2d45fed21ed.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 49c32c05-a077-47e2-9ca4-880abe1efb46 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/5cf185b4cac443948a6da594fa158d80.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/5cf185b4cac443948a6da594fa158d80.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 49c32c05-a077-47e2-9ca4-880abe1efb46 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/5cf185b4cac443948a6da594fa158d80.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/5cf185b4cac443948a6da594fa158d80.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 47a408f0-e664-4424-aa0f-a33619400d18 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/9806015955354e0bb0288c70578b40d6.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/9806015955354e0bb0288c70578b40d6.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 47a408f0-e664-4424-aa0f-a33619400d18 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/9806015955354e0bb0288c70578b40d6.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/9806015955354e0bb0288c70578b40d6.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 241e0565-a30f-48e7-aa2b-6ff150aa22dd | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/22a6d7f86fb0453f8f34af33c6284e1f.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/22a6d7f86fb0453f8f34af33c6284e1f.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 241e0565-a30f-48e7-aa2b-6ff150aa22dd | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/22a6d7f86fb0453f8f34af33c6284e1f.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/22a6d7f86fb0453f8f34af33c6284e1f.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 106ff720-e4fd-4cdc-985a-587739ec09ae | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c698122c-da57-41ef-85f2-3d78cd4dce6d/20ff019e-2235-477d-89a9-b123eb28a361/audio/7e8989c682a344e1b7640277d439af36.mp3 | 400 | course-media | c698122c-da57-41ef-85f2-3d78cd4dce6d/20ff019e-2235-477d-89a9-b123eb28a361/audio/7e8989c682a344e1b7640277d439af36.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 106ff720-e4fd-4cdc-985a-587739ec09ae | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c698122c-da57-41ef-85f2-3d78cd4dce6d/20ff019e-2235-477d-89a9-b123eb28a361/audio/7e8989c682a344e1b7640277d439af36.mp3 | 400 | course-media | c698122c-da57-41ef-85f2-3d78cd4dce6d/20ff019e-2235-477d-89a9-b123eb28a361/audio/7e8989c682a344e1b7640277d439af36.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| fc7c2ec6-038b-438b-9554-18a14e63eee6 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c698122c-da57-41ef-85f2-3d78cd4dce6d/2c4ca458-28d9-4214-b7ff-5af1f1eda7c6/audio/3f6eb67e63cf44718dc7fb975ee0eae4.mp3 | 400 | course-media | c698122c-da57-41ef-85f2-3d78cd4dce6d/2c4ca458-28d9-4214-b7ff-5af1f1eda7c6/audio/3f6eb67e63cf44718dc7fb975ee0eae4.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| fc7c2ec6-038b-438b-9554-18a14e63eee6 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c698122c-da57-41ef-85f2-3d78cd4dce6d/2c4ca458-28d9-4214-b7ff-5af1f1eda7c6/audio/3f6eb67e63cf44718dc7fb975ee0eae4.mp3 | 400 | course-media | c698122c-da57-41ef-85f2-3d78cd4dce6d/2c4ca458-28d9-4214-b7ff-5af1f1eda7c6/audio/3f6eb67e63cf44718dc7fb975ee0eae4.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| ecefe692-0257-4ff6-9546-cc7572e11b48 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/2114b6df-4c1c-4e61-9db5-2a29e5ec796f/audio/59c7689a1e044dcdaa59858d30f68f27.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/2114b6df-4c1c-4e61-9db5-2a29e5ec796f/audio/59c7689a1e044dcdaa59858d30f68f27.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| ecefe692-0257-4ff6-9546-cc7572e11b48 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/2114b6df-4c1c-4e61-9db5-2a29e5ec796f/audio/59c7689a1e044dcdaa59858d30f68f27.mp3 | 400 | public-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/2114b6df-4c1c-4e61-9db5-2a29e5ec796f/audio/59c7689a1e044dcdaa59858d30f68f27.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| eba5414d-8546-4020-90fa-5b79de2e5453 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/256c9ea169a5459da7c7d74488f4b8d0.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/256c9ea169a5459da7c7d74488f4b8d0.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| eba5414d-8546-4020-90fa-5b79de2e5453 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/256c9ea169a5459da7c7d74488f4b8d0.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/256c9ea169a5459da7c7d74488f4b8d0.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 948feedd-c85c-4727-8fcb-b9fae1f4ef66 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/5453bd78-9874-44b8-bf3c-033aae56e8f9/audio/2fc46bab4eae4069bc7adad7a92f038b.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/5453bd78-9874-44b8-bf3c-033aae56e8f9/audio/2fc46bab4eae4069bc7adad7a92f038b.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 948feedd-c85c-4727-8fcb-b9fae1f4ef66 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/5453bd78-9874-44b8-bf3c-033aae56e8f9/audio/2fc46bab4eae4069bc7adad7a92f038b.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/5453bd78-9874-44b8-bf3c-033aae56e8f9/audio/2fc46bab4eae4069bc7adad7a92f038b.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 272ec874-57df-430d-a5fb-2f6c464c7a45 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/112725410331400d8aaf1c394f95c48e.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/112725410331400d8aaf1c394f95c48e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 272ec874-57df-430d-a5fb-2f6c464c7a45 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/112725410331400d8aaf1c394f95c48e.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/112725410331400d8aaf1c394f95c48e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1ed5c20c-5793-498f-931b-4eedb666da09 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/9408212dd6df4140bd10b64ff13e11c8.mp3 | 400 | public-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/9408212dd6df4140bd10b64ff13e11c8.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1ed5c20c-5793-498f-931b-4eedb666da09 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/9408212dd6df4140bd10b64ff13e11c8.mp3 | 400 | public-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/9408212dd6df4140bd10b64ff13e11c8.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| ef147639-24e5-4e82-885a-76f1a6803f56 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/c490e37ead62483fab2abe1a457ce555.mp3 | 400 | public-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/c490e37ead62483fab2abe1a457ce555.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| ef147639-24e5-4e82-885a-76f1a6803f56 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/c490e37ead62483fab2abe1a457ce555.mp3 | 400 | public-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/51496f19-a183-427f-a5e7-22f26532d8cc/audio/c490e37ead62483fab2abe1a457ce555.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| f8eb0e31-075f-4ba0-b759-7cb7bf7ba5cc | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/404446354d3245de833bbfcccbeaf347.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/404446354d3245de833bbfcccbeaf347.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| f8eb0e31-075f-4ba0-b759-7cb7bf7ba5cc | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/404446354d3245de833bbfcccbeaf347.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/d190f58e-9bbb-41b7-96d7-2cceb087c1b2/audio/404446354d3245de833bbfcccbeaf347.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 221cb79d-d9f8-4b5b-bd8f-210bbc90b7f1 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/823972c0-31a1-45e4-9a3b-d870a4ffc234/audio/e28c20de1dbd4afeb0d217b49b0cc5e8.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/823972c0-31a1-45e4-9a3b-d870a4ffc234/audio/e28c20de1dbd4afeb0d217b49b0cc5e8.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 221cb79d-d9f8-4b5b-bd8f-210bbc90b7f1 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/823972c0-31a1-45e4-9a3b-d870a4ffc234/audio/e28c20de1dbd4afeb0d217b49b0cc5e8.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/823972c0-31a1-45e4-9a3b-d870a4ffc234/audio/e28c20de1dbd4afeb0d217b49b0cc5e8.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b30d69ec-fa34-4be1-b1c9-4de3a9bf45b8 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/283e3e0a-98a0-47db-8930-49b3420cbf1f/audio/14c53d09450b48099b8ec9cc71ff3b35.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/283e3e0a-98a0-47db-8930-49b3420cbf1f/audio/14c53d09450b48099b8ec9cc71ff3b35.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b30d69ec-fa34-4be1-b1c9-4de3a9bf45b8 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/283e3e0a-98a0-47db-8930-49b3420cbf1f/audio/14c53d09450b48099b8ec9cc71ff3b35.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/283e3e0a-98a0-47db-8930-49b3420cbf1f/audio/14c53d09450b48099b8ec9cc71ff3b35.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1f776817-0666-4caa-9ee4-03e148e01975 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/463f31425040493f8c26fb7771de7a07.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/463f31425040493f8c26fb7771de7a07.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1f776817-0666-4caa-9ee4-03e148e01975 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/463f31425040493f8c26fb7771de7a07.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/463f31425040493f8c26fb7771de7a07.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 970a9656-3f6c-4ac9-8452-15afa8047341 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/6d667568-cfbe-4961-bbef-2e296e18b161/audio/37c86e9eeef3440f9612c5cbec290f58.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/6d667568-cfbe-4961-bbef-2e296e18b161/audio/37c86e9eeef3440f9612c5cbec290f58.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 970a9656-3f6c-4ac9-8452-15afa8047341 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/6d667568-cfbe-4961-bbef-2e296e18b161/audio/37c86e9eeef3440f9612c5cbec290f58.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/6d667568-cfbe-4961-bbef-2e296e18b161/audio/37c86e9eeef3440f9612c5cbec290f58.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 545fded1-0a91-4c38-b65d-993e47f875cd | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/7969193eed5443058bef9da06a08d42b.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/7969193eed5443058bef9da06a08d42b.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 545fded1-0a91-4c38-b65d-993e47f875cd | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/7969193eed5443058bef9da06a08d42b.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/5a4e4baa-1fe2-4044-b4ef-0e375945a3ac/audio/7969193eed5443058bef9da06a08d42b.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b7e0dd75-8eb0-4551-9691-969bcaee68e7 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0180927f-ca56-437f-9a8b-0bb47b421713/d49fcfdc-8b2a-448d-b7b8-6d33898b7b87/audio/ce91bccc88ec418c9cf594e91f08486a.mp3 | 400 | course-media | 0180927f-ca56-437f-9a8b-0bb47b421713/d49fcfdc-8b2a-448d-b7b8-6d33898b7b87/audio/ce91bccc88ec418c9cf594e91f08486a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
